Label,X,Y,Z
2019_Feb_06_Phantom_Flight_5_296_HSV_V_fixed.JPG,-76.40227838887093,-0.6845691111111111,328.98
2019_Feb_06_Phantom_Flight_2_155_HSV_V_fixed.JPG,-76.40240491668536,-0.6853322777777778,343.7029972752044
2019_Feb_06_Phantom_Flight_5_176_HSV_V_fixed.JPG,-76.40333041666668,-0.6849536944499967,331.58
2019_Feb_06_Phantom_Flight_4_115_HSV_V_fixed.JPG,-76.40187297221047,-0.6825531944444444,331.63
2019_Feb_06_Phantom_Flight_3_136_HSV_V_fixed.JPG,-76.40283663888383,-0.6817823054331864,349.04
2019_Feb_06_Phantom_Flight_2_404_HSV_V_fixed.JPG,-76.40385777777779,-0.6841495,342.403
2019_Feb_06_Phantom_Flight_1_314_HSV_V_fixed.JPG,-76.40185066666668,-0.6832626110902491,339.2970027247956
2019_Feb_06_Phantom_Flight_2_439_HSV_V_fixed.JPG,-76.40121697222223,-0.6841484444444444,337.303
2019_Feb_06_Phantom_Flight_1_329_HSV_V_fixed.JPG,-76.40298233333334,-0.6832628888888889,340.697
2019_Feb_06_Phantom_Flight_1_266_HSV_V_fixed.JPG,-76.40081061111111,-0.6835580555555556,337.697
2019_Feb_06_Phantom_Flight_1_186_HSV_V_fixed.JPG,-76.40228016666667,-0.6838533611111112,339.996996996997
2019_Feb_06_Phantom_Flight_1_188_HSV_V_fixed.JPG,-76.40243161111111,-0.6838536666666667,340.2970027247956
2019_Feb_06_Phantom_Flight_1_268_HSV_V_fixed.JPG,-76.40065816666667,-0.6835565555555556,337.397
2019_Feb_06_Phantom_Flight_1_327_HSV_V_fixed.JPG,-76.40283166666667,-0.6832631944444444,340.497
2019_Feb_06_Phantom_Flight_2_437_HSV_V_fixed.JPG,-76.40136869443924,-0.684149,337.603
2019_Feb_06_Phantom_Flight_1_255_HSV_V_fixed.JPG,-76.40164200000001,-0.6835590277777778,338.996996996997
2019_Feb_06_Phantom_Flight_2_491_HSV_V_fixed.JPG,-76.39998505550813,-0.6817793055555555,337.90300230946883
2019_Feb_06_Phantom_Flight_1_381_HSV_V_fixed.JPG,-76.40233897221253,-0.6829664444444444,341.697
2019_Feb_06_Phantom_Flight_3_138_HSV_V_fixed.JPG,-76.40270030555085,-0.6817826666666666,349.14
2019_Feb_06_Phantom_Flight_5_203_HSV_V_fixed.JPG,-76.40308800000001,-0.6833344166666667,331.38
2019_Feb_06_Phantom_Flight_4_30_HSV_V_fixed.JPG,-76.40227644444445,-0.6817454445814495,334.83
2019_Feb_06_Phantom_Flight_2_220_HSV_V_fixed.JPG,-76.40153752776487,-0.685036916656635,341.303
2019_Feb_06_Phantom_Flight_4_180_HSV_V_fixed.JPG,-76.40146836111111,-0.6847992499927605,324.53
2019_Feb_06_Phantom_Flight_3_243_HSV_V_fixed.JPG,-76.4035370555741,-0.68148625,349.04
2019_Feb_06_Phantom_Flight_5_178_HSV_V_fixed.JPG,-76.40318075000827,-0.6849531944444445,331.28
2019_Feb_06_Phantom_Flight_5_298_HSV_V_fixed.JPG,-76.4022776944504,-0.6844192500091284,329.38
2019_Feb_06_Phantom_Flight_2_60_HSV_V_fixed.JPG,-76.39984325015996,-0.6855877222222222,335.303
2019_Feb_06_Phantom_Flight_4_260_HSV_V_fixed.JPG,-76.4006609166625,-0.6825892222222222,324.93
2019_Feb_06_Phantom_Flight_3_397_HSV_V_fixed.JPG,-76.40388036112249,-0.6808919999999999,350.54
2019_Feb_06_Phantom_Flight_3_105_HSV_V_fixed.JPG,-76.40431413890042,-0.6820796943231441,347.44
2019_Feb_06_Phantom_Flight_4_126_HSV_V_fixed.JPG,-76.40187158332496,-0.6817223889127018,334.03
2019_Feb_06_Phantom_Flight_5_145_HSV_V_fixed.JPG,-76.40349425002069,-0.6829518887658422,330.28
2019_Feb_06_Phantom_Flight_2_286_HSV_V_fixed.JPG,-76.40256483333334,-0.6847384722222223,342.603
2019_Feb_06_Phantom_Flight_2_166_HSV_V_fixed.JPG,-76.40157544444445,-0.6853322499923709,341.603
2019_Feb_06_Phantom_Flight_4_96_HSV_V_fixed.JPG,-76.40187275001526,-0.6839858888888889,327.53
2019_Feb_06_Phantom_Flight_2_352_HSV_V_fixed.JPG,-76.40145925000992,-0.6844438611111111,339.303
2019_Feb_06_Phantom_Flight_1_442_HSV_V_fixed.JPG,-76.40138066666667,-0.682674,344.996996996997
2019_Feb_06_Phantom_Flight_4_312_HSV_V_fixed.JPG,-76.40025644444445,-0.684189638888889,320.53
2019_Feb_06_Phantom_Flight_5_40_HSV_V_fixed.JPG,-76.40430308332066,-0.683315,328.48
2019_Feb_06_Phantom_Flight_3_331_HSV_V_fixed.JPG,-76.39985558319515,-0.6811897777777778,344.04
2019_Feb_06_Phantom_Flight_1_360_HSV_V_fixed.JPG,-76.40392177777778,-0.6829667776390622,342.19700214132763
2019_Feb_06_Phantom_Flight_3_413_HSV_V_fixed.JPG,-76.40339161111112,-0.6805008610792193,350.14
2019_Feb_06_Phantom_Flight_1_154_HSV_V_fixed.JPG,-76.39986319444445,-0.6838454722222223,335.597
2019_Feb_06_Phantom_Flight_1_289_HSV_V_fixed.JPG,-76.39996855555556,-0.6832666666666666,336.797
2019_Feb_06_Phantom_Flight_1_169_HSV_V_fixed.JPG,-76.40099677777778,-0.6838528611111111,337.697
2019_Feb_06_Phantom_Flight_2_502_HSV_V_fixed.JPG,-76.4000365,-0.680950055417013,339.003003003003
2019_Feb_06_Phantom_Flight_1_212_HSV_V_fixed.JPG,-76.40424008333333,-0.68385275,343.697
2019_Feb_06_Phantom_Flight_1_438_HSV_V_fixed.JPG,-76.40107969444445,-0.6826736388666844,345.19700214132763
2019_Feb_06_Phantom_Flight_2_328_HSV_V_fixed.JPG,-76.3998405000539,-0.6844755,336.203
2019_Feb_06_Phantom_Flight_3_204_HSV_V_fixed.JPG,-76.40088447222223,-0.6814862778128729,347.74
2019_Feb_06_Phantom_Flight_4_227_HSV_V_fixed.JPG,-76.40106616666667,-0.6823507499506611,327.23
2019_Feb_06_Phantom_Flight_4_77_HSV_V_fixed.JPG,-76.40214066666667,-0.6849752777777778,324.93
2019_Feb_06_Phantom_Flight_5_244_HSV_V_fixed.JPG,-76.40268505555557,-0.6821719166751071,334.48
2019_Feb_06_Phantom_Flight_2_187_HSV_V_fixed.JPG,-76.39999111111112,-0.685333,337.503
2019_Feb_06_Phantom_Flight_2_267_HSV_V_fixed.JPG,-76.40399772222223,-0.6847398888888889,345.603
2019_Feb_06_Phantom_Flight_1_405_HSV_V_fixed.JPG,-76.40045152777779,-0.6829651388888889,341.19700214132763
2019_Feb_06_Phantom_Flight_3_376_HSV_V_fixed.JPG,-76.40248000000001,-0.6808925555555555,348.14
2019_Feb_06_Phantom_Flight_2_315_HSV_V_fixed.JPG,-76.40037397222223,-0.6847383333333333,338.103
2019_Feb_06_Phantom_Flight_5_336_HSV_V_fixed.JPG,-76.40227722222222,-0.6817254166666666,342.48
2019_Feb_06_Phantom_Flight_3_57_HSV_V_fixed.JPG,-76.401054,-0.6820792777988455,350.54
2019_Feb_06_Phantom_Flight_5_102_HSV_V_fixed.JPG,-76.40389925000001,-0.6826847222222222,328.78
2019_Feb_06_Phantom_Flight_3_239_HSV_V_fixed.JPG,-76.40329472222223,-0.6814865555555555,349.04
2019_Feb_06_Phantom_Flight_2_121_HSV_V_fixed.JPG,-76.40426502780737,-0.6856307222222222,348.503
2019_Feb_06_Phantom_Flight_5_279_HSV_V_fixed.JPG,-76.40268383333334,-0.6848126111111111,329.48
2019_Feb_06_Phantom_Flight_2_81_HSV_V_fixed.JPG,-76.40118613889919,-0.6856329166666667,339.503
2019_Feb_06_Phantom_Flight_4_281_HSV_V_fixed.JPG,-76.40065991666667,-0.6841728333333333,322.43
2019_Feb_06_Phantom_Flight_3_142_HSV_V_fixed.JPG,-76.40242772222223,-0.6817822222222222,349.34
2019_Feb_06_Phantom_Flight_4_161_HSV_V_fixed.JPG,-76.40146711111112,-0.6833660833333334,327.93
2019_Feb_06_Phantom_Flight_5_199_HSV_V_fixed.JPG,-76.40308750000001,-0.6836366944444444,331.28
2019_Feb_06_Phantom_Flight_3_166_HSV_V_fixed.JPG,-76.40078775000701,-0.6817829722279178,350.04
2019_Feb_06_Phantom_Flight_4_145_HSV_V_fixed.JPG,-76.40146786111112,-0.6821597501115573,330.83
2019_Feb_06_Phantom_Flight_3_286_HSV_V_fixed.JPG,-76.40278347222223,-0.6811891388888889,348.34
2019_Feb_06_Phantom_Flight_5_126_HSV_V_fixed.JPG,-76.40349344444445,-0.6815812223562525,329.08
2019_Feb_06_Phantom_Flight_2_105_HSV_V_fixed.JPG,-76.40299666666667,-0.6856319166666667,344.80299785867237
2019_Feb_06_Phantom_Flight_2_331_HSV_V_fixed.JPG,-76.39987213876968,-0.68444625,336.203
2019_Feb_06_Phantom_Flight_3_73_HSV_V_fixed.JPG,-76.40214627777779,-0.6820794444444445,349.54
2019_Feb_06_Phantom_Flight_5_312_HSV_V_fixed.JPG,-76.40227916666667,-0.6833624722222222,332.68
2019_Feb_06_Phantom_Flight_1_421_HSV_V_fixed.JPG,-76.3998394167114,-0.6826730555555556,346.19700214132763
2019_Feb_06_Phantom_Flight_5_23_HSV_V_fixed.JPG,-76.4043025,-0.6820302222222222,326.98
2019_Feb_06_Phantom_Flight_3_352_HSV_V_fixed.JPG,-76.40080830555556,-0.6808922500386339,345.24
2019_Feb_06_Phantom_Flight_4_298_HSV_V_fixed.JPG,-76.40035366666667,-0.6849752777777778,319.63
2019_Feb_06_Phantom_Flight_2_98_HSV_V_fixed.JPG,-76.40246877777778,-0.6856326111111112,343.203
2019_Feb_06_Phantom_Flight_5_260_HSV_V_fixed.JPG,-76.40268336110294,-0.6833789166666667,332.18
2019_Feb_06_Phantom_Flight_4_53_HSV_V_fixed.JPG,-76.40227900000001,-0.6834807777777778,329.53
2019_Feb_06_Phantom_Flight_5_180_HSV_V_fixed.JPG,-76.40308819444445,-0.6849539444444445,330.98
2019_Feb_06_Phantom_Flight_2_243_HSV_V_fixed.JPG,-76.4032727499844,-0.6850371111111111,345.303
2019_Feb_06_Phantom_Flight_4_178_HSV_V_fixed.JPG,-76.40146797223208,-0.6846481388819392,324.83
2019_Feb_06_Phantom_Flight_3_220_HSV_V_fixed.JPG,-76.40198013888889,-0.6814860833412676,348.34
2019_Feb_06_Phantom_Flight_2_138_HSV_V_fixed.JPG,-76.4036863888889,-0.6853322222222222,347.103
2019_Feb_06_Phantom_Flight_4_203_HSV_V_fixed.JPG,-76.40106508333334,-0.6841643888888889,324.13
2019_Feb_06_Phantom_Flight_5_85_HSV_V_fixed.JPG,-76.40389852777778,-0.683975,330.38
2019_Feb_06_Phantom_Flight_1_487_HSV_V_fixed.JPG,-76.40430072225871,-0.6823750278334446,342.897
2019_Feb_06_Phantom_Flight_2_397_HSV_V_fixed.JPG,-76.40430172222223,-0.6841491111111111,343.303
2019_Feb_06_Phantom_Flight_1_236_HSV_V_fixed.JPG,-76.4031875833411,-0.6835579722222223,341.397
2019_Feb_06_Phantom_Flight_1_379_HSV_V_fixed.JPG,-76.4024895,-0.6829656945857352,341.797
2019_Feb_06_Phantom_Flight_1_290_HSV_V_fixed.JPG,-76.40004391666668,-0.683263499965429,336.897
2019_Feb_06_Phantom_Flight_1_170_HSV_V_fixed.JPG,-76.40107213888889,-0.68385325,337.897
2019_Feb_06_Phantom_Flight_1_344_HSV_V_fixed.JPG,-76.4041143888889,-0.6832625555555555,342.09699769053117
2019_Feb_06_Phantom_Flight_2_454_HSV_V_fixed.JPG,-76.40008519444444,-0.6841492222222222,335.203
2019_Feb_06_Phantom_Flight_5_64_HSV_V_fixed.JPG,-76.40429405555557,-0.6849517222222222,330.28
2019_Feb_06_Phantom_Flight_4_336_HSV_V_fixed.JPG,-76.40025666666668,-0.6823764166524289,323.53
2019_Feb_06_Phantom_Flight_1_466_HSV_V_fixed.JPG,-76.40319258333965,-0.6826723888164565,343.2970027247956
2019_Feb_06_Phantom_Flight_3_315_HSV_V_fixed.JPG,-76.40083016666667,-0.6811885833645093,345.44
2019_Feb_06_Phantom_Flight_2_376_HSV_V_fixed.JPG,-76.40326961111111,-0.6844434722222222,342.80299785867237
2019_Feb_06_Phantom_Flight_3_34_HSV_V_fixed.JPG,-76.39991288888889,-0.6816866389500285,351.04
2019_Feb_06_Phantom_Flight_5_161_HSV_V_fixed.JPG,-76.40349472222223,-0.6841597500000001,331.18
2019_Feb_06_Phantom_Flight_4_199_HSV_V_fixed.JPG,-76.40106536111809,-0.6844660833333334,323.53
2019_Feb_06_Phantom_Flight_4_279_HSV_V_fixed.JPG,-76.40065936110622,-0.6840216666666666,322.63
2019_Feb_06_Phantom_Flight_2_79_HSV_V_fixed.JPG,-76.40103413887921,-0.6856319444444444,339.103
2019_Feb_06_Phantom_Flight_5_281_HSV_V_fixed.JPG,-76.40268330554738,-0.6849361944444444,329.28
2019_Feb_06_Phantom_Flight_2_142_HSV_V_fixed.JPG,-76.40338530554189,-0.6853321111111111,346.303
2019_Feb_06_Phantom_Flight_4_29_HSV_V_fixed.JPG,-76.40227613890077,-0.681665027859718,335.03
2019_Feb_06_Phantom_Flight_3_121_HSV_V_fixed.JPG,-76.40386108330553,-0.6817838333333333,348.64
2019_Feb_06_Phantom_Flight_4_102_HSV_V_fixed.JPG,-76.40187211111112,-0.6835333611111111,328.83
2019_Feb_06_Phantom_Flight_2_239_HSV_V_fixed.JPG,-76.40296991666668,-0.6850365555555555,344.603
2019_Feb_06_Phantom_Flight_5_59_HSV_V_fixed.JPG,-76.40430305555556,-0.6847521944444445,329.98
2019_Feb_06_Phantom_Flight_3_92_HSV_V_fixed.JPG,-76.40344369441766,-0.6820800832033281,348.24
2019_Feb_06_Phantom_Flight_3_328_HSV_V_fixed.JPG,-76.39994294439087,-0.6811889722331885,344.14
2019_Feb_06_Phantom_Flight_3_267_HSV_V_fixed.JPG,-76.40408527777778,-0.6811911944264885,350.34
2019_Feb_06_Phantom_Flight_4_244_HSV_V_fixed.JPG,-76.40070894444445,-0.6816029722222222,326.73
2019_Feb_06_Phantom_Flight_3_187_HSV_V_fixed.JPG,-76.39983930566298,-0.6814898056923918,347.34
2019_Feb_06_Phantom_Flight_2_44_HSV_V_fixed.JPG,-76.40010211111111,-0.6828229722113842,337.80299785867237
2019_Feb_06_Phantom_Flight_4_14_HSV_V_fixed.JPG,-76.40116455555557,-0.6802641945123608,326.13
2019_Feb_06_Phantom_Flight_5_227_HSV_V_fixed.JPG,-76.40308694444445,-0.6815802777777777,331.88
2019_Feb_06_Phantom_Flight_2_204_HSV_V_fixed.JPG,-76.40033302777779,-0.6850395,338.303
2019_Feb_06_Phantom_Flight_1_191_HSV_V_fixed.JPG,-76.40265708333334,-0.6838525277777778,340.697
2019_Feb_06_Phantom_Flight_1_271_HSV_V_fixed.JPG,-76.40043402777778,-0.6835568333333334,337.09699769053117
2019_Feb_06_Phantom_Flight_2_413_HSV_V_fixed.JPG,-76.40317891666129,-0.6841494722222222,341.103
2019_Feb_06_Phantom_Flight_1_398_HSV_V_fixed.JPG,-76.40097816666668,-0.6829662777335808,341.2970027247956
2019_Feb_06_Phantom_Flight_1_303_HSV_V_fixed.JPG,-76.40102066666667,-0.6832629444046766,338.19700214132763
2019_Feb_06_Phantom_Flight_2_488_HSV_V_fixed.JPG,-76.39997111111111,-0.6820056666666666,337.603
2019_Feb_06_Phantom_Flight_1_137_HSV_V_fixed.JPG,-76.40008819444445,-0.6817032499574612,339.09699769053117
2019_Feb_06_Phantom_Flight_1_204_HSV_V_fixed.JPG,-76.40363761111112,-0.68385325,342.597
2019_Feb_06_Phantom_Flight_1_142_HSV_V_fixed.JPG,-76.39999622222223,-0.6824983611930514,337.797
2019_Feb_06_Phantom_Flight_1_239_HSV_V_fixed.JPG,-76.40296144444444,-0.6835575555555555,340.996996996997
2019_Feb_06_Phantom_Flight_3_405_HSV_V_fixed.JPG,-76.4043405833393,-0.6808897222222222,351.24
2019_Feb_06_Phantom_Flight_1_376_HSV_V_fixed.JPG,-76.40271541666667,-0.6829660833873407,341.797
2019_Feb_06_Phantom_Flight_2_137_HSV_V_fixed.JPG,-76.40376288888889,-0.6853330277777778,347.303
2019_Feb_06_Phantom_Flight_5_114_HSV_V_fixed.JPG,-76.40389894444445,-0.6817605276509385,327.48
2019_Feb_06_Phantom_Flight_4_177_HSV_V_fixed.JPG,-76.40146786111112,-0.6845729166666666,325.03
2019_Feb_06_Phantom_Flight_2_97_HSV_V_fixed.JPG,-76.40239286111111,-0.6856323888888889,343.003003003003
2019_Feb_06_Phantom_Flight_4_297_HSV_V_fixed.JPG,-76.40042908333334,-0.6849752777777778,320.03
2019_Feb_06_Phantom_Flight_3_154_HSV_V_fixed.JPG,-76.40160816666668,-0.6817828334469438,349.64
2019_Feb_06_Phantom_Flight_2_398_HSV_V_fixed.JPG,-76.40429919445016,-0.6841498333333333,343.203
2019_Feb_06_Phantom_Flight_3_360_HSV_V_fixed.JPG,-76.40135433333334,-0.6808920555863002,346.14
2019_Feb_06_Phantom_Flight_5_3_HSV_V_fixed.JPG,-76.40257519443871,-0.680632250023967,325.18
2019_Feb_06_Phantom_Flight_4_343_HSV_V_fixed.JPG,-76.40025555555556,-0.6818472222222222,324.43
2019_Feb_06_Phantom_Flight_5_11_HSV_V_fixed.JPG,-76.40379511111112,-0.6813051389985091,326.18
2019_Feb_06_Phantom_Flight_1_413_HSV_V_fixed.JPG,-76.39986586107312,-0.6829648888888888,340.996996996997
2019_Feb_06_Phantom_Flight_1_488_HSV_V_fixed.JPG,-76.40429886109416,-0.6823748888888889,342.897
2019_Feb_06_Phantom_Flight_5_320_HSV_V_fixed.JPG,-76.40227891666167,-0.682760055478502,334.48
2019_Feb_06_Phantom_Flight_3_41_HSV_V_fixed.JPG,-76.39996361111112,-0.6820777498604131,351.54
2019_Feb_06_Phantom_Flight_2_303_HSV_V_fixed.JPG,-76.40127947222223,-0.6847386666666667,339.90300230946883
2019_Feb_06_Phantom_Flight_4_231_HSV_V_fixed.JPG,-76.40106522222223,-0.682048611111111,327.73
2019_Feb_06_Phantom_Flight_5_129_HSV_V_fixed.JPG,-76.40349483333334,-0.6817469444444444,329.28
2019_Feb_06_Phantom_Flight_3_212_HSV_V_fixed.JPG,-76.4014308888889,-0.6814869166860781,348.04
2019_Feb_06_Phantom_Flight_3_289_HSV_V_fixed.JPG,-76.40257561113125,-0.6811894166752905,348.04
2019_Feb_06_Phantom_Flight_2_271_HSV_V_fixed.JPG,-76.40369736111111,-0.6847383611038413,345.003003003003
2019_Feb_06_Phantom_Flight_4_61_HSV_V_fixed.JPG,-76.40227738888889,-0.6840829166666667,327.83
2019_Feb_06_Phantom_Flight_5_252_HSV_V_fixed.JPG,-76.4026848888889,-0.6827753333333333,333.28
2019_Feb_06_Phantom_Flight_2_191_HSV_V_fixed.JPG,-76.39983972222223,-0.6853323611111112,337.003003003003
2019_Feb_06_Phantom_Flight_3_169_HSV_V_fixed.JPG,-76.40058280555556,-0.6817831111111111,350.14
2019_Feb_06_Phantom_Flight_2_487_HSV_V_fixed.JPG,-76.39996677777778,-0.6820815277777778,337.503
2019_Feb_06_Phantom_Flight_1_397_HSV_V_fixed.JPG,-76.40112958333334,-0.68296591658424,341.397
2019_Feb_06_Phantom_Flight_1_243_HSV_V_fixed.JPG,-76.40266038891441,-0.683558,340.497
2019_Feb_06_Phantom_Flight_1_138_HSV_V_fixed.JPG,-76.40006844444444,-0.6818761943761943,338.797
2019_Feb_06_Phantom_Flight_1_331_HSV_V_fixed.JPG,-76.40313341667763,-0.6832638055222089,340.897
2019_Feb_06_Phantom_Flight_2_421_HSV_V_fixed.JPG,-76.40257561113125,-0.6841493888888889,339.90300230946883
2019_Feb_06_Phantom_Flight_2_344_HSV_V_fixed.JPG,-76.4008568888889,-0.6844436388888889,338.103
2019_Feb_06_Phantom_Flight_3_327_HSV_V_fixed.JPG,-76.40001080555557,-0.68118886105893,344.24
2019_Feb_06_Phantom_Flight_1_454_HSV_V_fixed.JPG,-76.40228711111112,-0.6826726111111111,344.09699769053117
2019_Feb_06_Phantom_Flight_4_304_HSV_V_fixed.JPG,-76.40025597222223,-0.6847921944444445,319.43
2019_Feb_06_Phantom_Flight_5_56_HSV_V_fixed.JPG,-76.40430336110313,-0.6845228888888889,329.78
2019_Feb_06_Phantom_Flight_4_130_HSV_V_fixed.JPG,-76.40186297222995,-0.6816028888888889,334.23
2019_Feb_06_Phantom_Flight_3_113_HSV_V_fixed.JPG,-76.4043419722452,-0.6817812222222221,348.34
2019_Feb_06_Phantom_Flight_5_228_HSV_V_fixed.JPG,-76.40308552777779,-0.6815795555555555,331.88
2019_Feb_06_Phantom_Flight_2_170_HSV_V_fixed.JPG,-76.40127383333333,-0.6853322777777778,340.80299785867237
2019_Feb_06_Phantom_Flight_4_80_HSV_V_fixed.JPG,-76.40191986111111,-0.6849755555555556,324.83
2019_Feb_06_Phantom_Flight_3_188_HSV_V_fixed.JPG,-76.39983880561505,-0.6814856666666667,347.24
2019_Feb_06_Phantom_Flight_3_268_HSV_V_fixed.JPG,-76.40401750000001,-0.6811908888888889,350.24
2019_Feb_06_Phantom_Flight_5_153_HSV_V_fixed.JPG,-76.40349355555556,-0.6835556388888889,330.78
2019_Feb_06_Phantom_Flight_2_290_HSV_V_fixed.JPG,-76.40226633333334,-0.6847392222222223,342.003003003003
2019_Feb_06_Phantom_Flight_2_379_HSV_V_fixed.JPG,-76.40349597222223,-0.6844434444444445,343.303
2019_Feb_06_Phantom_Flight_3_381_HSV_V_fixed.JPG,-76.40278708333334,-0.6808930832541943,348.64
2019_Feb_06_Phantom_Flight_1_469_HSV_V_fixed.JPG,-76.40341902777779,-0.6826729444749192,343.09699769053117
2019_Feb_06_Phantom_Flight_4_339_HSV_V_fixed.JPG,-76.4002556388889,-0.6821499722115343,323.93
2019_Feb_06_Phantom_Flight_2_236_HSV_V_fixed.JPG,-76.40274416666668,-0.6850384166611628,343.90300230946883
2019_Feb_06_Phantom_Flight_5_215_HSV_V_fixed.JPG,-76.40308780557338,-0.682428722280887,331.58
2019_Feb_06_Phantom_Flight_4_26_HSV_V_fixed.JPG,-76.40226719445135,-0.6815898055609989,335.13
2019_Feb_06_Phantom_Flight_2_76_HSV_V_fixed.JPG,-76.40080788888889,-0.6856317222447235,338.403
2019_Feb_06_Phantom_Flight_4_276_HSV_V_fixed.JPG,-76.40065958333334,-0.6837962222222222,323.03
2019_Feb_06_Phantom_Flight_4_196_HSV_V_fixed.JPG,-76.401065,-0.6846916111111111,323.13
2019_Feb_06_Phantom_Flight_3_255_HSV_V_fixed.JPG,-76.40433152777779,-0.6814865833007685,349.54
2019_Feb_06_Phantom_Flight_4_252_HSV_V_fixed.JPG,-76.40066166666668,-0.6819870554634235,325.83
2019_Feb_06_Phantom_Flight_3_191_HSV_V_fixed.JPG,-76.40000319444445,-0.681487194412107,347.24
2019_Feb_06_Phantom_Flight_1_502_HSV_V_fixed.JPG,-76.4032585,-0.6823763334277353,344.09699769053117
2019_Feb_06_Phantom_Flight_2_52_HSV_V_fixed.JPG,-76.39997205553595,-0.6842113611058591,336.603
2019_Feb_06_Phantom_Flight_4_99_HSV_V_fixed.JPG,-76.40187169443892,-0.6837598055555556,328.23
2019_Feb_06_Phantom_Flight_2_169_HSV_V_fixed.JPG,-76.40134836111112,-0.6853327500063405,341.003003003003
2019_Feb_06_Phantom_Flight_2_289_HSV_V_fixed.JPG,-76.40234177777778,-0.6847395833333334,342.103
2019_Feb_06_Phantom_Flight_3_271_HSV_V_fixed.JPG,-76.40381313888057,-0.6811895833333333,349.94
2019_Feb_06_Phantom_Flight_4_129_HSV_V_fixed.JPG,-76.40186997221004,-0.6816014444444444,334.33
2019_Feb_06_Phantom_Flight_2_212_HSV_V_fixed.JPG,-76.40093330556327,-0.6850393888888889,339.80299785867237
2019_Feb_06_Phantom_Flight_5_231_HSV_V_fixed.JPG,-76.40290191664963,-0.6815823055841042,333.58
2019_Feb_06_Phantom_Flight_3_84_HSV_V_fixed.JPG,-76.40289777777778,-0.682079083367333,348.74
2019_Feb_06_Phantom_Flight_5_297_HSV_V_fixed.JPG,-76.40227811111112,-0.684494,329.18
2019_Feb_06_Phantom_Flight_2_154_HSV_V_fixed.JPG,-76.40248136111643,-0.6853327500063405,344.003003003003
2019_Feb_06_Phantom_Flight_5_177_HSV_V_fixed.JPG,-76.4032548888889,-0.6849533333333333,331.38
2019_Feb_06_Phantom_Flight_4_114_HSV_V_fixed.JPG,-76.40187319444445,-0.6826284722222222,331.43
2019_Feb_06_Phantom_Flight_3_137_HSV_V_fixed.JPG,-76.40276844444445,-0.6817826110568046,349.14
2019_Feb_06_Phantom_Flight_3_303_HSV_V_fixed.JPG,-76.4016158888889,-0.6811892222222222,346.64
2019_Feb_06_Phantom_Flight_5_72_HSV_V_fixed.JPG,-76.4039004722445,-0.6849510833333333,331.58
2019_Feb_06_Phantom_Flight_4_320_HSV_V_fixed.JPG,-76.40025641666668,-0.6835885,321.53
2019_Feb_06_Phantom_Flight_1_470_HSV_V_fixed.JPG,-76.40349422222222,-0.6826728888888889,342.996996996997
2019_Feb_06_Phantom_Flight_3_398_HSV_V_fixed.JPG,-76.4039478055942,-0.6808924166810072,350.64
2019_Feb_06_Phantom_Flight_2_360_HSV_V_fixed.JPG,-76.40206333333334,-0.6844438611111111,340.403
2019_Feb_06_Phantom_Flight_2_405_HSV_V_fixed.JPG,-76.40378269441949,-0.6841494166714717,342.303
2019_Feb_06_Phantom_Flight_1_315_HSV_V_fixed.JPG,-76.40192569444444,-0.6832635278259195,339.397
2019_Feb_06_Phantom_Flight_1_267_HSV_V_fixed.JPG,-76.40073466666668,-0.6835576666666667,337.497
2019_Feb_06_Phantom_Flight_1_187_HSV_V_fixed.JPG,-76.40235638888889,-0.6838537222222222,340.19700214132763
2019_Feb_06_Phantom_Flight_2_438_HSV_V_fixed.JPG,-76.40129280555556,-0.684149,337.503
2019_Feb_06_Phantom_Flight_1_328_HSV_V_fixed.JPG,-76.40290677777779,-0.6832631665841176,340.597
2019_Feb_06_Phantom_Flight_5_93_HSV_V_fixed.JPG,-76.40389886114002,-0.6833712777777778,329.58
2019_Feb_06_Phantom_Flight_3_58_HSV_V_fixed.JPG,-76.40112194444445,-0.682079083367333,350.44
2019_Feb_06_Phantom_Flight_5_339_HSV_V_fixed.JPG,-76.40223713890708,-0.6816691666666667,348.98
2019_Feb_06_Phantom_Flight_1_491_HSV_V_fixed.JPG,-76.4040865,-0.6823766666666666,343.19700214132763
2019_Feb_06_Phantom_Flight_3_379_HSV_V_fixed.JPG,-76.40268536110526,-0.6808927500374868,348.44
2019_Feb_06_Phantom_Flight_2_381_HSV_V_fixed.JPG,-76.40364727774777,-0.6844435277777778,343.503
2019_Feb_06_Phantom_Flight_5_196_HSV_V_fixed.JPG,-76.40308769443601,-0.6838633333333334,331.28
2019_Feb_06_Phantom_Flight_2_255_HSV_V_fixed.JPG,-76.40424958333334,-0.6850374722222222,347.403
2019_Feb_06_Phantom_Flight_5_276_HSV_V_fixed.JPG,-76.40268277777778,-0.6845858611041857,329.98
2019_Feb_06_Phantom_Flight_4_45_HSV_V_fixed.JPG,-76.40227800000001,-0.6828769166855503,331.43
2019_Feb_06_Phantom_Flight_4_215_HSV_V_fixed.JPG,-76.40106483333334,-0.6832602222222222,325.73
2019_Feb_06_Phantom_Flight_3_236_HSV_V_fixed.JPG,-76.40308677777779,-0.6814864166196654,348.94
2019_Feb_06_Phantom_Flight_3_65_HSV_V_fixed.JPG,-76.40160094444445,-0.6820791666666667,349.94
2019_Feb_06_Phantom_Flight_5_304_HSV_V_fixed.JPG,-76.40227700000001,-0.6839662777777777,330.88
